Date,PX_LAST,CHG_PCT_1D
2008-09-09,2.8501,-4.2053
2008-09-08,2.9752,-0.2302
2008-09-05,2.9821,4.4796
2008-09-04,2.8542,-3.2021
2008-09-03,2.9486,-1.1355
2008-09-02,2.9825,-3.6147
2008-09-01,3.0943,0.2191
2008-08-29,3.0876,1.4276
2008-08-28,3.0441,1.012
2008-08-27,3.0136,-0.9025
2008-08-26,3.0411,-0.0059
2008-08-25,3.0412,-3.053
2008-08-22,3.137,2.5513
2008-08-21,3.059,1.5737
2008-08-20,3.0116,-1.4508
2008-08-19,3.0559,-0.2275
2008-08-18,3.0629,-1.1034
2008-08-15,3.0971,-1.6356
2008-08-14,3.1486,-1.4974
2008-08-13,3.1964,1.8422
2008-08-12,3.1386,-3.6683
2008-08-11,3.2581,1.9203
2008-08-08,3.1967,1.6109
2008-08-07,3.146,-5.2401
2008-08-06,3.32,1.0394
2008-08-05,3.2859,1.2596
2008-08-04,3.245,1.1642
2008-08-01,3.2076,-0.8491
2008-07-31,3.2351,-3.8523
2008-07-30,3.3647,-0.1016
2008-07-29,3.3682,1.6496
2008-07-28,3.3135,-3.5849
2008-07-25,3.4367,3.5379
2008-07-24,3.3193,-4.9673
2008-07-23,3.4928,0.7039
2008-07-22,3.4684,3.093
2008-07-21,3.3643,-1.32
2008-07-18,3.4093,4.3244
2008-07-17,3.268,2.4679
2008-07-16,3.1893,3.3075
2008-07-15,3.0872,-2.5826
2008-07-14,3.169,-3.3407
2008-07-11,3.2785,6.6398
2008-07-10,3.0744,-0.2251
2008-07-09,3.0813,-3.2037
2008-07-08,3.1833,0
2008-07-07,3.1833,-2.814
2008-07-04,3.2755,-0.002
2008-07-03,3.2756,-0.6288
2008-07-02,3.2963,-1.7333
2008-07-01,3.3544,0.821
2008-06-30,3.3271,-0.6134
2008-06-27,3.3476,-1.1057
2008-06-26,3.3851,-3.8461
2008-06-25,3.5205,-0.0989
2008-06-24,3.524,-2.8845
2008-06-23,3.6286,0.9735
2008-06-20,3.5936,-1.5274
2008-06-19,3.6494,2.7487
2008-06-18,3.5518,-2.2043
2008-06-17,3.6318,-3.2597
2008-06-16,3.7542,0.7555
2008-06-13,3.726,0.8591
2008-06-12,3.6943,6.3968
2008-06-11,3.4722,-2.5231
2008-06-10,3.5621,5.084
2008-06-09,3.3897,6.7638
2008-06-06,3.175,-4.4158
2008-06-05,3.3217,1.9826
2008-06-04,3.2571,2.2304
2008-06-03,3.186,-2.5962
2008-06-02,3.2709,-4.2929
2008-05-30,3.4177,-0.1788
2008-05-29,3.4238,2.6239
2008-05-28,3.3362,3.675
2008-05-27,3.218,2.7598
2008-05-26,3.1316,-0.2199
2008-05-23,3.1385,-2.4656
2008-05-22,3.2178,4.5874
2008-05-21,3.0767,2.3894
2008-05-20,3.0049,-2.5529
2008-05-19,3.0836,-0.773
2008-05-16,3.1076,0.7747
2008-05-15,3.0837,-3.5398
2008-05-14,3.1969,0.9769
2008-05-13,3.1659,5.3406
2008-05-12,3.0054,1.3718
2008-05-09,2.9648,-0.1235
2008-05-08,2.9684,-3.5336
2008-05-07,3.0772,-2.8025
2008-05-06,3.1659,0.2166
2008-05-05,3.159,-0.6446
2008-05-02,3.1795,3.3195
2008-05-01,3.0774,2.2494
2008-04-30,3.0097,-3.2692
2008-04-29,3.1114,-0.2179
2008-04-28,3.1182,-1.8219
2008-04-25,3.1761,2.7359
2008-04-24,3.0915,4.602
2008-04-23,2.9555,0.5974
2008-04-22,2.9379,0.1254
2008-04-21,2.9342,1.1991
2008-04-18,2.8995,0.3785
2008-04-17,2.8885,2.6944
2008-04-16,2.8128,4.3143
2008-04-15,2.6964,3.93
2008-04-14,2.5945,0.9227
2008-04-11,2.5707,-3.9184
2008-04-10,2.6756,3.0007
2008-04-09,2.5976,-4.6021
2008-04-08,2.7229,-0.1208
2008-04-07,2.7262,4.144
2008-04-04,2.6178,-4.0833
2008-04-03,2.7292,-0.2439
2008-04-02,2.7359,3.4565
2008-04-01,2.6445,8.5341
2008-03-31,2.4365,-2.6689
2008-03-28,2.5033,-1.4126
2008-03-27,2.5392,1.889
2008-03-26,2.4921,-4.4072
2008-03-25,2.607,-0.5169
2008-03-24,2.6206,10.3373
2008-03-21,2.3751,-0.0084
2008-03-20,2.3753,3.1445
2008-03-19,2.3029,-6.1233
2008-03-18,2.4531,11.4649
2008-03-17,2.2007,-8.1737
2008-03-14,2.3966,-4.1589
2008-03-13,2.5006,1.6235
2008-03-12,2.4607,-6.2589
2008-03-11,2.625,10.5476
2008-03-10,2.3745,-2.197
2008-03-07,2.4279,-1.9018
2008-03-06,2.4749,-3.7675
2008-03-05,2.5718,1.1788
2008-03-04,2.5419,1.4587
2008-03-03,2.5053,1.4758
2008-02-29,2.4689,-7.4191
2008-02-28,2.6667,-7.6748
2008-02-27,2.8884,0.357
2008-02-26,2.8781,-2.7813
2008-02-25,2.9605,4.599
2008-02-22,2.8303,1.214
2008-02-21,2.7964,-6.0821
2008-02-20,2.9775,1.4019
2008-02-19,2.9363,6.5522
2008-02-18,2.7557,-0.0026
2008-02-15,2.7558,-0.3772
2008-02-14,2.7662,1.2342
2008-02-13,2.7325,1.4994
2008-02-12,2.6921,1.646
2008-02-11,2.6486,-1.5039
2008-02-08,2.689,-4.7843
2008-02-07,2.8241,6.603
2008-02-06,2.6492,0.503
2008-02-05,2.6359,-4.965
2008-02-04,2.7736,1.2251
2008-02-01,2.7401,-0.7383
2008-01-31,2.7604,-2.7287
2008-01-30,2.8379,-1.5839
2008-01-29,2.8836,3.3533
2008-01-28,2.79,1.4423
2008-01-25,2.7503,-5.1259
2008-01-24,2.8989,5.9742
2008-01-23,2.7355,6.9749
2008-01-22,2.5571,-10.5726
2008-01-21,2.8595,-0.014
2008-01-18,2.8599,-0.4047
2008-01-17,2.8715,-4.4735
2008-01-16,3.006,1.4626
2008-01-15,2.9626,-2.6608
2008-01-14,3.0436,0.2114
2008-01-11,3.0372,-3.663
2008-01-10,3.1527,0.6385
2008-01-09,3.1327,1.8526
2008-01-08,3.0757,-2.4653
2008-01-07,3.1534,-0.962
2008-01-04,3.1841,-2.0997
2008-01-03,3.2524,-0.7295
2008-01-02,3.2763,-4.7475
2008-01-01,3.4395,-0.0032
2007-12-31,3.4397,-1.4742
2007-12-28,3.4911,-3.4421
2007-12-27,3.6156,-2.3737
2007-12-26,3.7035,1.8405
2007-12-25,3.6366,0.0033
2007-12-24,3.6364,1.673
2007-12-21,3.5766,3.4336
2007-12-20,3.4579,0.7082
2007-12-19,3.4336,-2.1761
2007-12-18,3.5099,-0.3934
2007-12-17,3.5238,-2.9758
2007-12-14,3.6319,1.8679
2007-12-13,3.5653,2.9068
2007-12-12,3.4646,4.6852
2007-12-11,3.3095,-6.8953
2007-12-10,3.5546,1.688
2007-12-07,3.4956,3.3664
2007-12-06,3.3818,1.7534
2007-12-05,3.3235,1.4592
2007-12-04,3.2757,1.0493
2007-12-03,3.2417,-4.1439
2007-11-30,3.3818,-0.5811
2007-11-29,3.4016,-2.6659
2007-11-28,3.4947,3.5586
2007-11-27,3.3746,5.3116
2007-11-26,3.2044,-5.8234
2007-11-23,3.4026,1.7398
2007-11-22,3.3444,-0.0253
2007-11-21,3.3452,-5.6228
2007-11-20,3.5446,0.092
2007-11-19,3.5413,-4.1196
2007-11-16,3.6934,0.7461
2007-11-15,3.6661,-4.0006
2007-11-14,3.8189,-0.6357
2007-11-13,3.8433,2.4094
2007-11-12,3.7529,-0.0021
2007-11-09,3.753,-1.5542
2007-11-08,3.8122,-1.6159
2007-11-07,3.8748,-2.9722
2007-11-06,3.9935,0.7952
2007-11-05,3.962,0.2656
2007-11-02,3.9515,-1.4782
2007-11-01,4.0108,-3.7863
2007-10-31,4.1686,3.0396
2007-10-30,4.0457,-0.0864
2007-10-29,4.0492,-0.0864
2007-10-26,4.0527,0.7194
2007-10-25,4.0237,0.9628
2007-10-24,3.9854,-1.7305
2007-10-23,4.0555,-0.6902
2007-10-22,4.0837,1.3895
2007-10-19,4.0278,-2.7178
2007-10-18,4.1403,-1.5909
2007-10-17,4.2072,-3.0161
2007-10-16,4.338,-1.372
2007-10-15,4.3984,-0.3212
2007-10-12,4.4126,1.7201
2007-10-11,4.3379,-0.648
2007-10-10,4.3662,-0.1612
2007-10-09,4.3733,0.9802
2007-10-08,4.3308,0.0003
2007-10-05,4.3308,3.1817
2007-10-04,4.1973,-1.1563
2007-10-03,4.2464,1.1673
2007-10-02,4.1974,-0.7458
2007-10-01,4.2289,-0.3309
2007-09-28,4.243,0.71
2007-09-27,4.2131,-1.0852
2007-09-26,4.2593,-0.0824
2007-09-25,4.2628,-0.9098
2007-09-24,4.3019,0.2507
2007-09-21,4.2912,-1.6295
2007-09-20,4.3623,3.7204
2007-09-19,4.2058,1.3627
2007-09-18,4.1492,-1.2605
2007-09-17,4.2022,0.7624
2007-09-14,4.1704,-0.1686
2007-09-13,4.1775,1.7122
2007-09-12,4.1071,1.0336
2007-09-11,4.0651,2.0137
2007-09-10,3.9849,-1.3831
2007-09-07,4.0408,-3.9987
2007-09-06,4.2091,1.5244
2007-09-05,4.1459,-2.5605
2007-09-04,4.2548,0.2498
2007-09-03,4.2442,0.0008
2007-08-31,4.2442,0.4243
2007-08-30,4.2262,-1.6441
2007-08-29,4.2969,1.9153
2007-08-28,4.2161,-2.7657
2007-08-27,4.3361,-1.6875
2007-08-24,4.4105,0.0716
2007-08-23,4.4073,0.805
2007-08-22,4.3721,2.8081
2007-08-21,4.2527,-0.9849
2007-08-20,4.295,-1.4563
2007-08-17,4.3585,-0.0106
2007-08-16,4.3589,-2.0616
2007-08-15,4.4507,-0.7117
2007-08-14,4.4826,-1.2495
2007-08-13,4.5393,-1.1601
2007-08-10,4.5926,0.6184
2007-08-09,4.5644,-3.2411
2007-08-08,4.7173,2.7095
2007-08-07,4.5928,0.6194
2007-08-06,4.5646,1.8084
2007-08-03,4.4835,-2.8347
2007-08-02,4.6143,-0.5349
2007-08-01,4.6391,1.7036
2007-07-31,4.5614,-1.601
2007-07-30,4.6356,1.6257
2007-07-27,4.5615,-0.8823
2007-07-26,4.6021,-3.5923
2007-07-25,4.7735,-0.301
2007-07-24,4.788,-1.1133
2007-07-23,4.8419,0.0734
2007-07-20,4.8383,-1.5384
2007-07-19,4.9139,-0.2924
2007-07-18,4.9283,-0.5091
2007-07-17,4.9535,0.2188
2007-07-16,4.9427,-1.1532
2007-07-13,5.0004,-0.4291
2007-07-12,5.0219,1.0151
2007-07-11,4.9715,1.1692
2007-07-10,4.914,-2.5665
2007-07-09,5.0435,-0.8506
2007-07-06,5.0867,0.7867
2007-07-05,5.047,2.2582
2007-07-04,4.9356,-0.0001
2007-07-03,4.9356,0.9493
2007-07-02,4.8892,-0.6531
2007-06-29,4.9213,-1.5744
2007-06-28,5,0.6827
2007-06-27,4.9661,0.2216
2007-06-26,4.9551,-0.1448
2007-06-25,4.9623,-0.9415
2007-06-22,5.0095,-1.285
2007-06-21,5.0747,0.6525
2007-06-20,5.0418,0.9475
2007-06-19,4.9945,-1.2191
2007-06-18,5.0561,-0.6411
2007-06-15,5.0887,-1.4037
2007-06-14,5.1612,0.5002
2007-06-13,5.1355,-1.3286
2007-06-12,5.2047,2.6601
2007-06-11,5.0698,0.6497
2007-06-08,5.0371,-0.7777
2007-06-07,5.0765,3.0024
2007-06-06,4.9286,-0.7948
2007-06-05,4.968,1.2455
2007-06-04,4.9069,-0.2905
2007-06-01,4.9212,1.5517
2007-05-31,4.846,0.4592
2007-05-30,4.8239,-0.1506
2007-05-29,4.8312,0.7609
2007-05-28,4.7947,0.0025
2007-05-25,4.7946,0.5415
2007-05-24,4.7687,0.0022
2007-05-23,4.7686,0.3062
2007-05-22,4.7541,0.9205
2007-05-21,4.7107,-0.3032
2007-05-18,4.725,1.0813
2007-05-17,4.6745,1.0854
2007-05-16,4.6243,0.1556
2007-05-15,4.6171,0.1556
2007-05-14,4.6099,0.5451
2007-05-11,4.585,0.8613
2007-05-10,4.5458,-0.8527
2007-05-09,4.5849,0.9386
2007-05-08,4.5423,-0.0002
2007-05-07,4.5423,-0.156
2007-05-04,4.5494,-0.7732
2007-05-03,4.5848,0.8572
2007-05-02,4.5459,0.2337
2007-05-01,4.5353,0.5476
2007-04-30,4.5106,-1.5429
2007-04-27,4.5812,-0.3977
2007-04-26,4.5995,1.1828
2007-04-25,4.5458,0.7922
2007-04-24,4.51,-0.5515
2007-04-23,4.535,-0.7043
2007-04-20,4.5672,0.0006
2007-04-19,4.5672,0.1567
2007-04-18,4.56,-0.8538
2007-04-17,4.5993,-1.3804
2007-04-16,4.6637,-0.4579
2007-04-13,4.6851,0.6962
2007-04-12,4.6527,0.1548
2007-04-11,4.6455,0.4639
2007-04-10,4.6241,-0.766
2007-04-09,4.6598,-0.152
2007-04-06,4.6669,2.1052
2007-04-05,4.5707,0.7031
2007-04-04,4.5388,-0.5434
2007-04-03,4.5636,0.7028
2007-04-02,4.5317,-0.0003
2007-03-30,4.5317,-0.0656
2007-03-29,4.5347,0.951
2007-03-28,4.492,0.1568
2007-03-27,4.4849,-0.1604
2007-03-26,4.4921,-0.3964
2007-03-23,4.51,0.7882
2007-03-22,4.4748,1.0375
2007-03-21,4.4288,-0.9527
2007-03-20,4.4714,-0.4755
2007-03-19,4.4928,0.6326
2007-03-16,4.4645,0.1516
2007-03-15,4.4578,0.1562
2007-03-14,4.4508,1.1182
2007-03-13,4.4016,-2.197
2007-03-12,4.5005,-1.0135
2007-03-09,4.5466,2.1356
2007-03-08,4.4515,0.4736
2007-03-07,4.4305,-1.024
2007-03-06,4.4763,0.949
2007-03-05,4.4343,0.0765
2007-03-02,4.4309,-1.4139
2007-03-01,4.4944,-0.5467
2007-02-28,4.5191,1.3367
2007-02-27,4.4595,-3.2823
2007-02-26,4.6109,-0.8368
2007-02-23,4.6498,-1.5755
2007-02-22,4.7242,0.9161
2007-02-21,4.6813,0.3829
2007-02-20,4.6635,-0.2305
2007-02-19,4.6742,-0.0014
2007-02-16,4.6743,-0.3095
2007-02-15,4.6888,-0.6809
2007-02-14,4.721,-1.7123
2007-02-13,4.8032,0.0745
2007-02-12,4.7996,0.5993
2007-02-09,4.771,0.9789
2007-02-08,4.7248,-0.0009
2007-02-07,4.7248,-0.5997
2007-02-06,4.7533,-0.892
2007-02-05,4.7961,-0.3706
2007-02-02,4.8139,-0.4425
2007-02-01,4.8353,0.7422
2007-01-31,4.7997,-1.2462
2007-01-30,4.8603,-0.4388
2007-01-29,4.8817,0.367
2007-01-26,4.8639,-0.112
2007-01-25,4.8693,1.3578
2007-01-24,4.8041,-0.0738
2007-01-23,4.8076,0.9096
2007-01-22,4.7643,-0.3005
2007-01-19,4.7787,0.761
2007-01-18,4.7426,-0.6016
2007-01-17,4.7713,0.7583
2007-01-16,4.7354,-0.5271
2007-01-15,4.7604,0.0008
2007-01-12,4.7604,0.8369
2007-01-11,4.7209,0.9928
2007-01-10,4.6745,0.459
2007-01-09,4.6531,-0.0003
2007-01-08,4.6532,0.3061
2007-01-05,4.639,1.0013
2007-01-04,4.593,-1.2952
2007-01-03,4.6532,-0.4557
2007-01-02,4.6745,-0.3787
2007-01-01,4.6923,0
2006-12-29,4.6923,0.2886
2006-12-28,4.6788,0.8556
2006-12-27,4.6391,1.3343
2006-12-26,4.578,-0.2341
2006-12-25,4.5888,0.0005
2006-12-22,4.5887,1.8245
2006-12-21,4.5065,-1.2512
2006-12-20,4.5636,0.0785
2006-12-19,4.56,0.0784
2006-12-18,4.5565,-0.2342
2006-12-15,4.5672,-0.0775
2006-12-14,4.5707,0.4697
2006-12-13,4.5493,2.2317
2006-12-12,4.45,-0.9467
2006-12-11,4.4926,-0.5499
2006-12-08,4.5174,1.6693
2006-12-07,4.4432,-0.1598
2006-12-06,4.4503,1.4431
2006-12-05,4.387,0.2388
2006-12-04,4.3766,-0.1621
2006-12-01,4.3837,-1.3489
2006-11-30,4.4436,-1.6201
2006-11-29,4.5168,0.4741
2006-11-28,4.4955,-0.7104
2006-11-27,4.5277,-0.4707
2006-11-24,4.5491,-0.2362
2006-11-23,4.5598,-0.0037
2006-11-22,4.56,-0.2364
2006-11-21,4.5708,-0.5441
2006-11-20,4.5958,-0.0009
2006-11-17,4.5959,-1.7567
2006-11-16,4.678,1.0796
2006-11-15,4.6281,1.5602
2006-11-14,4.557,-0.8513
2006-11-13,4.5961,0.6209
2006-11-10,4.5677,-0.544
2006-11-09,4.5927,-0.2321
2006-11-08,4.6034,-0.4611
2006-11-07,4.6247,-0.9893
2006-11-06,4.671,-0.3794
2006-11-03,4.6887,3.1139
2006-11-02,4.5472,0.6221
2006-11-01,4.519,-0.9284
2006-10-31,4.5614,-1.5259
2006-10-30,4.6321,0
2006-10-27,4.6321,-1.2242
2006-10-26,4.6895,-1.1399
2006-10-25,4.7436,-1.1291
2006-10-24,4.7977,-0.0729
2006-10-23,4.8012,0.9146
2006-10-20,4.7577,0.2344
2006-10-19,4.7466,0.5358
2006-10-18,4.7213,-0.1504
2006-10-17,4.7284,-0.1501
2006-10-16,4.7355,-0.4519
2006-10-13,4.757,0.5377
2006-10-12,4.7316,-0.2252
2006-10-11,4.7422,0.6854
2006-10-10,4.71,1.4652
2006-10-09,4.6419,0.0009
2006-10-06,4.6419,2.193
2006-10-05,4.5423,1.261
2006-10-04,4.4857,-1.476
2006-10-03,4.5529,0.2336
2006-10-02,4.5423,-0.7733
2006-09-29,4.5777,0.3156
2006-09-28,4.5633,0.1557
2006-09-27,4.5562,0.0772
2006-09-26,4.5527,1.1866
2006-09-25,4.4993,-0.9426
2006-09-22,4.5421,-0.8597
2006-09-21,4.5815,-2.3626
2006-09-20,4.6924,0.0766
2006-09-19,4.6888,-1.7296
2006-09-18,4.7713,0.4547
2006-09-15,4.7497,0.229
2006-09-14,4.7389,0.838
2006-09-13,4.6995,-0.0758
2006-09-12,4.703,-0.604
2006-09-11,4.7316,0.4556
2006-09-08,4.7102,-0.3765
2006-09-07,4.728,-0.2255
2006-09-06,4.7387,0.2264
2006-09-05,4.7279,1.066
2006-09-04,4.6781,-0.0001
2006-09-01,4.6781,-0.2276
2006-08-31,4.6888,-0.7236
2006-08-30,4.7229,-0.6807
2006-08-29,4.7553,-0.2276
2006-08-28,4.7661,0.4517
2006-08-25,4.7447,-0.4563
2006-08-24,4.7665,-0.0017
2006-08-23,4.7665,0.1487
2006-08-22,4.7595,-0.0018
2006-08-21,4.7595,-0.4505
2006-08-18,4.7811,-0.5992
2006-08-17,4.8099,0.2969
2006-08-16,4.7957,-1.5443
2006-08-15,4.8709,-1.4535
2006-08-14,4.9427,0.7321
2006-08-11,4.9068,0.8821
2006-08-10,4.8639,0.2201
2006-08-09,4.8532,0.2941
2006-08-08,4.839,-0.4415
2006-08-07,4.8604,0.6637
2006-08-04,4.8284,-1.4581
2006-08-03,4.8998,0.3649
2006-08-02,4.882,-0.2192
2006-08-01,4.8927,-0.0733
2006-07-31,4.8963,-0.2909
2006-07-28,4.9106,-1.3092
2006-07-27,4.9758,-0.002
2006-07-26,4.9759,-0.7922
2006-07-25,5.0156,0.5037
2006-07-24,4.9905,0.0703
2006-07-21,4.987,0.2107
2006-07-20,4.9765,-0.7899
2006-07-19,5.0161,-1.7655
2006-07-18,5.1062,1.503
2006-07-17,5.0306,0.1415
2006-07-14,5.0235,-0.1475
2006-07-13,5.031,-0.9209
2006-07-12,5.0777,0.1406
2006-07-11,5.0706,-0.4246
2006-07-10,5.0922,-0.0715
2006-07-07,5.0958,-0.9112
2006-07-06,5.1427,-0.7643
2006-07-05,5.1823,1.4785
2006-07-04,5.1068,-0.0009
2006-07-03,5.1069,0.2796
2006-06-30,5.0926,-1.1159
2006-06-29,5.1501,-1.5468
2006-06-28,5.231,0.8518
2006-06-27,5.1868,-0.4198
2006-06-26,5.2087,0.073
2006-06-23,5.2049,0.3603
2006-06-22,5.1862,0.9975
2006-06-21,5.135,0.144
2006-06-20,5.1276,0.2865
2006-06-19,5.113,0.2868
2006-06-16,5.0983,0.5767
2006-06-15,5.0691,0.5755
2006-06-14,5.0401,2.342
2006-06-13,4.9248,-0.3635
2006-06-12,4.9427,0.1455
2006-06-09,4.9355,-0.1453
2006-06-08,4.9427,-0.3615
2006-06-07,4.9607,0.3628
2006-06-06,4.9427,-0.0725
2006-06-05,4.9463,1.0225
2006-06-02,4.8962,-2.4256
2006-06-01,5.018,-0.2846
2006-05-31,5.0323,1.1528
2006-05-30,4.9749,0.7967
2006-05-29,4.9356,0
2006-05-26,4.9356,-0.5817
2006-05-25,4.9645,0.6601
2006-05-24,4.9319,0.3672
2006-05-23,4.9139,-0.5115
2006-05-22,4.9391,-0.4366
2006-05-19,4.9608,0.3655
2006-05-18,4.9427,-1.3681
2006-05-17,5.0113,0.6533
2006-05-16,4.9788,-1.0757
2006-05-15,5.0329,-0.925
2006-05-12,5.0799,0.9372
2006-05-11,5.0327,0.2882
2006-05-10,5.0183,0.2165
2006-05-09,5.0074,0.2166
2006-05-08,4.9966,0.3614
2006-05-05,4.9786,-0.9989
2006-05-04,5.0288,0.4312
2006-05-03,5.0072,0.7217
2006-05-02,4.9714,-0.6443
2006-05-01,5.0036,1.8938
2006-04-28,4.9106,-0.6817
2006-04-27,4.9443,-1.3767
2006-04-26,5.0133,0.8803
2006-04-25,4.9696,1.6321
2006-04-24,4.8898,-0.3676
2006-04-21,4.9078,-0.2906
2006-04-20,4.9221,0.5915
2006-04-19,4.8932,0.5936
2006-04-18,4.8643,-1.0998
2006-04-17,4.9184,-0.9451
2006-04-14,4.9653,0.0015
2006-04-13,4.9653,1.1812
2006-04-12,4.9073,1.1859
2006-04-11,4.8498,-0.5879
2006-04-10,4.8785,-0.6576
2006-04-07,4.9107,1.5586
2006-04-06,4.8354,0.9691
2006-04-05,4.789,-0.5187
2006-04-04,4.8139,-0.2956
2006-04-03,4.8282,0.3707
2006-03-31,4.8104,-0.369
2006-03-30,4.8282,0.6993
2006-03-29,4.7947,0.3061
2006-03-28,4.78,1.9301
2006-03-27,4.6895,0.6978
2006-03-24,4.657,-1.5196
2006-03-23,4.7289,0.9244
2006-03-22,4.6856,-0.0753
2006-03-21,4.6891,1.7137
2006-03-20,4.6101,-0.1544
2006-03-17,4.6172,0.6249
2006-03-16,4.5886,-2.136
2006-03-15,4.6887,0.385
2006-03-14,4.6707,-1.9573
2006-03-13,4.764,0.0021
2006-03-10,4.7639,0.5364
2006-03-09,4.7385,0.0018
2006-03-08,4.7384,-0.1492
2006-03-07,4.7455,-0.2992
2006-03-06,4.7597,1.2192
2006-03-03,4.7024,0.922
2006-03-02,4.6594,0.7696
2006-03-01,4.6238,0.5405
2006-02-28,4.599,-1.1435
2006-02-27,4.6522,0.3063
2006-02-24,4.638,0.5353
2006-02-23,4.6133,1.1183
2006-02-22,4.5622,-0.5539
2006-02-21,4.5876,0.8807
2006-02-20,4.5476,0.0029
2006-02-17,4.5475,-0.6208
2006-02-16,4.5759,-0.3908
2006-02-15,4.5938,0.0822
2006-02-14,4.5901,0.4781
2006-02-13,4.5682,-0.3908
2006-02-10,4.5861,1.0422
2006-02-09,4.5388,-0.0765
2006-02-08,4.5423,0.6399
2006-02-07,4.5134,0.1618
2006-02-06,4.5061,0.5624
2006-02-03,4.4809,-0.3916
2006-02-02,4.4985,0.0022
2006-02-01,4.4984,1.0455
2006-01-31,4.4519,-0.0783
2006-01-30,4.4554,0.3228
2006-01-27,4.4411,0.085
2006-01-26,4.4373,0.8085
2006-01-25,4.4017,1.9687
2006-01-24,4.3167,0.6581
2006-01-23,4.2885,0.0821
2006-01-20,4.285,-0.4909
2006-01-19,4.3061,0.9062
2006-01-18,4.2674,0.0824
2006-01-17,4.2639,-0.4922
2006-01-16,4.285,-0.0002
2006-01-13,4.285,-1.1357
2006-01-12,4.3343,-1.2372
2006-01-11,4.3886,0.735
2006-01-10,4.3565,1.3202
2006-01-09,4.2998,-0.33
2006-01-06,4.314,0.7398
2006-01-05,4.2823,0.1636
2006-01-04,4.2753,-0.5752
2006-01-03,4.3001,-1.1403
2006-01-02,4.3497,-0.0008
2005-12-30,4.3497,0.8151
2005-12-29,4.3145,-0.1645
2005-12-28,4.3216,0.8222
2005-12-27,4.2864,-0.5708
2005-12-23,4.311,-1.2987
2005-12-22,4.3677,-1.3557
2005-12-21,4.4278,0.7227
2005-12-20,4.396,0.8074
2005-12-19,4.3608,0.3228
2005-12-16,4.3467,-0.5653
2005-12-15,4.3715,0.0797
2005-12-14,4.368,-1.1933
2005-12-13,4.4207,-0.6337
2005-12-12,4.4489,0.5577
2005-12-09,4.4242,1.3698
2005-12-08,4.3645,-1.5974
2005-12-07,4.4353,0.562
2005-12-06,4.4105,-1.9756
2005-12-05,4.4994,1.3604
2005-12-02,4.439,-0.0835
2005-12-01,4.4427,0.7209
2005-11-30,4.4109,0.4005
2005-11-29,4.3933,1.7936
2005-11-28,4.3159,-0.3248
2005-11-25,4.33,-1.0483
2005-11-24,4.3759,0.155
2005-11-23,4.3691,0.8059
2005-11-22,4.3342,-1.2031
2005-11-21,4.3869,-0.7183
2005-11-18,4.4187,0.6352
2005-11-17,4.3908,-0.5584
2005-11-16,4.4155,-1.8782
2005-11-15,4.5,-0.9326
2005-11-14,4.5423,1.3461
2005-11-11,4.482,0.07
2005-11-10,4.4789,-1.7107
2005-11-09,4.5568,2.014
2005-11-08,4.4669,-1.4238
2005-11-07,4.5314,-0.6282
2005-11-04,4.56,0.4041
2005-11-03,4.5417,1.1197
2005-11-02,4.4914,0.8043
2005-11-01,4.4555,0.3231
2005-10-31,4.4412,-0.1587
2005-10-28,4.4483,0.649
2005-10-27,4.4196,-0.797
2005-10-26,4.4551,1.1311
2005-10-25,4.4052,2.2181
2005-10-24,4.3097,1.3254
2005-10-21,4.2533,-0.9028
2005-10-20,4.292,-0.571
2005-10-19,4.3167,-0.244
2005-10-18,4.3272,-0.5665
2005-10-17,4.3519,0.3254
2005-10-14,4.3378,0.5711
2005-10-13,4.3131,0.1128
2005-10-12,4.3083,0.9257
2005-10-11,4.2688,0.9363
2005-10-10,4.2292,0.0039
2005-10-07,4.229,-0.4056
2005-10-06,4.2462,0.9371
2005-10-05,4.2068,-0.5024
2005-10-04,4.228,-0.1647
2005-10-03,4.235,1.1089
2005-09-30,4.1886,0.9504
2005-09-29,4.1491,1.2109
2005-09-28,4.0995,-0.1698
2005-09-27,4.1065,-0.0836
2005-09-26,4.1099,1.0425
2005-09-23,4.0675,1.9406
2005-09-22,3.9901,0.4413
2005-09-21,3.9725,-1.9023
2005-09-20,4.0496,0.699
2005-09-19,4.0214,-0.8626
2005-09-16,4.0564,1.6701
2005-09-15,3.9898,0.8821
2005-09-14,3.9549,0.8874
2005-09-13,3.9201,-1.4008
2005-09-12,3.9758,1.2411
2005-09-09,3.9271,-0.4409
2005-09-08,3.9445,0.2485
2005-09-07,3.9347,0.8959
2005-09-06,3.8998,1.5385
2005-09-05,3.8407,-0.1849
2005-09-02,3.8478,0.5275
2005-09-01,3.8276,-0.8132
2005-08-31,3.859,-2.637
2005-08-30,3.9635,-2.6643
2005-08-29,4.072,-0.3443
2005-08-26,4.0861,1.2974
2005-08-25,4.0337,0.1717
2005-08-24,4.0268,-0.261
2005-08-23,4.0373,-0.8589
2005-08-22,4.0723,-0.0869
2005-08-19,4.0759,0.2538
2005-08-18,4.0655,-1.6896
2005-08-17,4.1354,1.542
2005-08-16,4.0726,-2.0989
2005-08-15,4.1599,1.1033
2005-08-12,4.1145,-1.3403
2005-08-11,4.1704,-1.4706
2005-08-10,4.2327,0.0038
2005-08-09,4.2325,-1.0011
2005-08-08,4.2753,1.1042
2005-08-05,4.2286,2.1617
2005-08-04,4.1391,0.5197
2005-08-03,4.1177,-1.0211
