Date,PX_LAST,CHG_PCT_1D
2024-10-24,99.4835,-0.1219
2024-10-23,99.6049,-0.4654
2024-10-22,100.0706,1.3364
2024-10-21,98.7509,0.5235
2024-10-18,98.2366,-0.0953
2024-10-17,98.3303,0.0623
2024-10-16,98.2691,-0.1445
2024-10-15,98.4113,-1.0603
2024-10-14,99.4659,-1.3297
2024-10-11,100.8063,0.2579
2024-10-10,100.547,1.1436
2024-10-09,99.4101,-0.7158
2024-10-08,100.1268,-1.9928
2024-10-07,102.1627,0.0839
2024-10-04,102.0771,-0.2254
2024-10-03,102.3077,0.7559
2024-10-02,101.5402,0.2445
2024-10-01,101.2925,0.9487
2024-09-30,100.3406,0.08
2024-09-27,100.2604,0.3448
2024-09-26,99.9159,-0.2662
2024-09-25,100.1826,-0.044
2024-09-24,100.2267,1.1825
2024-09-23,99.0554,0.9165
2024-09-20,98.1558,0.304
2024-09-19,97.8583,0.758
2024-09-18,97.1221,0.1004
2024-09-17,97.0247,0.289
2024-09-16,96.7451,0.5824
2024-09-13,96.1849,0.5505
2024-09-12,95.6583,1.5892
2024-09-11,94.1619,0.8906
2024-09-10,93.3307,-0.9468
2024-09-09,94.2228,0.5417
2024-09-06,93.7151,-1.5145
2024-09-05,95.1562,0.2992
2024-09-04,94.8723,-0.3509
2024-09-03,95.2064,-0.9168
2024-08-30,96.0873,-0.9459
2024-08-29,97.0049,0.7416
2024-08-28,96.2908,-0.9014
2024-08-27,97.1667,-0.0301
2024-08-26,97.196,0.7651
2024-08-23,96.458,1.276
2024-08-22,95.2427,-0.7461
2024-08-21,95.9586,-0.2634
2024-08-20,96.212,-0.0433
2024-08-19,96.2537,0.5664
2024-08-16,95.7116,-0.411
2024-08-15,96.1066,0.7481
2024-08-14,95.393,-0.1413
2024-08-13,95.528,-1.1413
2024-08-12,96.6308,1.1697
2024-08-09,95.5136,0.2819
2024-08-08,95.2451,0.4852
2024-08-07,94.7852,0.6699
2024-08-06,94.1545,0.2647
2024-08-05,93.9059,-0.8717
2024-08-02,94.7317,-0.8522
2024-08-01,95.5459,-0.9367
2024-07-31,96.4493,1.0734
2024-07-30,95.425,0.0179
2024-07-29,95.4079,-0.5776
2024-07-26,95.9622,-0.8439
2024-07-25,96.7789,-0.532
2024-07-24,97.2965,-0.2013
2024-07-23,97.4928,-0.6053
2024-07-22,98.0865,0.6169
2024-07-19,97.4851,-1.5099
2024-07-18,98.9796,-0.2356
2024-07-17,99.2133,-0.379
2024-07-16,99.5907,-0.0152
2024-07-15,99.6058,-1.1399
2024-07-12,100.7543,-0.0095
2024-07-11,100.7639,0.3181
2024-07-10,100.4444,-0.247
2024-07-09,100.6931,-0.6357
2024-07-08,101.3373,-1.1388
2024-07-05,102.5046,0.3189
2024-07-03,102.1788,0.93
2024-07-02,101.2373,-0.0886
2024-07-01,101.3271,0.3323
2024-06-28,100.9915,-0.3331
2024-06-27,101.329,0.2338
2024-06-26,101.0926,-0.3203
2024-06-25,101.4174,-1.1159
2024-06-24,102.5619,0.8222
2024-06-21,101.7255,-0.9958
2024-06-20,102.7487,0.0183
2024-06-18,102.7299,0.8067
2024-06-17,101.9078,-0.5179
2024-06-14,102.4383,-0.332
2024-06-13,102.7795,-0.5311
2024-06-12,103.3283,0.6064
2024-06-11,102.7055,0.3127
2024-06-10,102.3853,0.5577
2024-06-07,101.8175,-1.5864
2024-06-06,103.4588,1.556
2024-06-05,101.8736,0.5839
2024-06-04,101.2822,-1.4192
2024-06-03,102.7403,-0.2439
2024-05-31,102.9915,-1.0152
2024-05-30,104.0478,-1.3869
2024-05-29,105.5111,-1.0661
2024-05-28,106.6481,1.5432
2024-05-24,105.0273,-0.0919
2024-05-23,105.1239,-1.2066
2024-05-22,106.4078,-0.5396
2024-05-21,106.9851,-0.2383
2024-05-20,107.2407,1.4152
2024-05-17,105.7442,1.5712
2024-05-16,104.1084,0.1974
2024-05-15,103.9033,0.7534
2024-05-14,103.1263,-0.1407
2024-05-13,103.2716,0.4717
2024-05-10,102.7868,0.311
2024-05-09,102.4681,0.3986
2024-05-08,102.0613,-0.4722
2024-05-07,102.5455,0.0042
2024-05-06,102.5412,1.1855
2024-05-03,101.3398,0.4932
2024-05-02,100.8424,0.3083
2024-05-01,100.5325,-1.1231
2024-04-30,101.6744,-1.6474
2024-04-29,103.3774,0.4453
2024-04-26,102.9191,-0.0984
2024-04-25,103.0205,0.3256
2024-04-24,102.6862,-0.2591
2024-04-23,102.953,0.1653
2024-04-22,102.7831,-0.2644
2024-04-19,103.0556,0.9412
2024-04-18,102.0947,-0.1273
2024-04-17,102.2248,-0.5927
2024-04-16,102.8343,0.0209
2024-04-15,102.8128,-0.1091
2024-04-12,102.9251,0.5626
2024-04-11,102.3493,-0.507
2024-04-10,102.8709,0.0649
2024-04-09,102.8042,-0.1109
2024-04-08,102.9183,0.0216
2024-04-05,102.8961,0.6225
2024-04-04,102.2595,0.3435
2024-04-03,101.9094,1.2024
2024-04-02,100.6986,0.7948
2024-04-01,99.9046,0.4173
2024-03-28,99.4894,1.199
2024-03-27,98.3107,-0.3723
2024-03-26,98.6781,-0.609
2024-03-25,99.2827,0.5863
2024-03-22,98.704,-0.7435
2024-03-21,99.4434,0.1957
2024-03-20,99.2492,-0.3429
2024-03-19,99.5907,-0.0881
2024-03-18,99.6785,0.493
2024-03-15,99.1895,0.1122
2024-03-14,99.0783,0.0876
2024-03-13,98.9916,0.8225
2024-03-12,98.184,-0.1167
2024-03-11,98.2987,0.3007
2024-03-08,98.004,-0.2932
2024-03-07,98.2922,0.4355
2024-03-06,97.866,0.5856
2024-03-05,97.2962,-0.3672
2024-03-04,97.6548,0.4517
2024-03-01,97.2157,0.5344
2024-02-29,96.6989,0.0449
2024-02-28,96.6555,-0.0031
2024-02-27,96.6585,0.9004
2024-02-26,95.796,0.4095
2024-02-23,95.4053,-1.0478
2024-02-22,96.4155,-0.1429
2024-02-21,96.5535,0.7507
2024-02-20,95.8341,-0.4353
2024-02-16,96.2531,0.6585
2024-02-15,95.6234,0.2312
2024-02-14,95.4028,-0.9088
2024-02-13,96.2778,-0.4581
2024-02-12,96.7209,-0.2359
2024-02-09,96.9496,-0.0454
2024-02-08,96.9936,0.3508
2024-02-07,96.6545,0.0229
2024-02-06,96.6324,0.1675
2024-02-05,96.4708,-0.2059
2024-02-02,96.6698,-0.9458
2024-02-01,97.5928,-0.9815
2024-01-31,98.5602,-0.3012
2024-01-30,98.858,0.9677
2024-01-29,97.9105,-0.8815
2024-01-26,98.7813,0.0614
2024-01-25,98.7207,0.2371
2024-01-24,98.4872,0.9041
2024-01-23,97.6048,0.7277
2024-01-22,96.8997,0.1041
2024-01-19,96.7989,-0.4122
2024-01-18,97.1996,0.5774
2024-01-17,96.6416,-0.8127
2024-01-16,97.4334,-0.5366
2024-01-12,97.959,0.301
2024-01-11,97.665,0.1804
2024-01-10,97.4891,-0.8008
2024-01-09,98.2761,0.8977
2024-01-08,97.4017,-1.248
2024-01-05,98.6326,0.3243
2024-01-04,98.3138,-0.0113
2024-01-03,98.3249,0.2319
2024-01-02,98.0974,-0.5561
2023-12-29,98.646,-0.9231
2023-12-28,99.5651,-0.5604
2023-12-27,100.1262,0.2149
2023-12-26,99.9115,0.5607
2023-12-22,99.3544,0.3404
2023-12-21,99.0173,-0.1132
2023-12-20,99.1295,-0.4487
2023-12-19,99.5763,0.4722
2023-12-18,99.1083,0.2113
2023-12-15,98.8993,0.3135
2023-12-14,98.5902,2.2689
2023-12-13,96.4029,0.0385
2023-12-12,96.3658,-0.9642
2023-12-11,97.304,-0.5717
2023-12-08,97.8635,0.0441
2023-12-07,97.8204,0.2781
2023-12-06,97.5491,-2.0307
2023-12-05,99.5711,-0.4208
2023-12-04,99.9919,-1.4572
2023-12-01,101.4705,-0.3302
2023-11-30,101.8067,-0.5146
2023-11-29,102.3333,0.3516
2023-11-28,101.9748,0.997
2023-11-27,100.9681,-0.4445
2023-11-24,101.4189,-0.7486
2023-11-22,102.1838,-0.7335
2023-11-21,102.9389,0.2423
2023-11-20,102.6901,0.7554
2023-11-17,101.9202,0.137
2023-11-16,101.7808,-1.5347
2023-11-15,103.3672,-0.0257
2023-11-14,103.3938,0.2589
2023-11-13,103.1268,1.4942
2023-11-10,101.6086,-0.5439
2023-11-09,102.1643,-0.1796
2023-11-08,102.3481,-0.6484
2023-11-07,103.0161,-1.8871
2023-11-06,104.9975,-0.2183
2023-11-03,105.2272,0.1709
2023-11-02,105.0477,0.8529
2023-11-01,104.1593,-0.4367
2023-10-31,104.6162,0.1361
2023-10-30,104.474,-1.0944
2023-10-27,105.63,0.9853
2023-10-26,104.5994,-0.4398
2023-10-25,105.0615,0.4579
2023-10-24,104.5826,-0.2663
2023-10-23,104.8618,-0.9013
2023-10-20,105.8155,-0.2496
2023-10-19,106.0803,0.1722
2023-10-18,105.8979,1.0157
2023-10-17,104.8331,0.1218
2023-10-16,104.7056,-0.5522
2023-10-13,105.287,1.8676
2023-10-12,103.3567,0.3119
2023-10-11,103.0353,-0.5503
2023-10-10,103.6054,-0.1451
2023-10-09,103.756,1.1521
2023-10-06,102.5742,0.9136
2023-10-05,101.6456,0.0168
2023-10-04,101.6285,-1.772
2023-10-03,103.4618,-0.2758
2023-10-02,103.7479,-1.0408
2023-09-29,104.8391,-0.9951
2023-09-28,105.8928,0.1172
2023-09-27,105.7688,0.3451
2023-09-26,105.405,-0.3284
2023-09-25,105.7523,-0.4445
2023-09-22,106.2245,0.146
2023-09-21,106.0696,-1.097
2023-09-20,107.2461,-0.2029
2023-09-19,107.4641,0.0594
2023-09-18,107.4003,-0.065
2023-09-15,107.4702,-0.2244
2023-09-14,107.7119,0.7083
2023-09-13,106.9543,0.128
2023-09-12,106.8176,0.1267
2023-09-11,106.6824,0.5654
2023-09-08,106.0826,0.0671
2023-09-07,106.0115,-0.3514
2023-09-06,106.3853,-0.2374
2023-09-05,106.6385,-0.0796
2023-09-01,106.7234,0.655
2023-08-31,106.0289,-0.0888
2023-08-30,106.1231,0.3226
2023-08-29,105.7818,0.1222
2023-08-28,105.6527,0.1682
2023-08-25,105.4753,0.5605
2023-08-24,104.8874,0.2373
2023-08-23,104.6391,0.6772
2023-08-22,103.9352,-0.3111
2023-08-21,104.2595,0.0147
2023-08-18,104.2442,0.4631
2023-08-17,103.7637,0.3179
2023-08-16,103.4349,-0.3557
2023-08-15,103.8041,-1.2308
2023-08-14,105.0976,-0.4627
2023-08-11,105.5861,-0.2699
2023-08-10,105.8719,-0.6261
2023-08-09,106.5389,0.7839
2023-08-08,105.7102,-0.0442
2023-08-07,105.7569,-0.1653
2023-08-04,105.932,0.3661
2023-08-03,105.5456,0.5046
2023-08-02,105.0157,-1.545
2023-08-01,106.6636,-0.6298
2023-07-31,107.3396,0.1024
2023-07-28,107.2298,0.2811
2023-07-27,106.9292,-0.562
2023-07-26,107.5335,-0.6546
2023-07-25,108.2421,0.5462
2023-07-24,107.6541,1.3701
2023-07-21,106.1991,0.1473
2023-07-20,106.0429,0.4949
2023-07-19,105.5207,0.5819
2023-07-18,104.9102,1.2729
2023-07-17,103.5916,-0.9613
2023-07-14,104.5971,0.0777
2023-07-13,104.5159,1.0918
2023-07-12,103.3871,0.2783
2023-07-11,103.1002,0.9261
2023-07-10,102.1541,0.2374
2023-07-07,101.9122,0.5159
2023-07-06,101.3891,-0.625
2023-07-05,102.0268,0.7645
2023-07-03,101.2527,-0.2225
2023-06-30,101.4785,1.2248
2023-06-29,100.2506,-0.0787
2023-06-28,100.3296,-0.8838
2023-06-27,101.2242,-1.2231
2023-06-26,102.4776,0.129
2023-06-23,102.3456,-0.8436
2023-06-22,103.2163,-1.4807
2023-06-21,104.7676,1.1034
2023-06-20,103.6242,-1.4433
2023-06-16,105.1417,1.5784
2023-06-15,103.5079,2.1995
2023-06-14,101.2802,0.17
2023-06-13,101.1083,1.1743
2023-06-12,99.9348,-1.0151
2023-06-09,100.9596,-0.4225
2023-06-08,101.388,0.7039
2023-06-07,100.6793,0.2505
2023-06-06,100.4277,0.3642
2023-06-05,100.0633,0.2424
2023-06-02,99.8213,0.6342
2023-06-01,99.1922,1.253
2023-05-31,97.9647,-0.3699
2023-05-30,98.3284,-1.7496
2023-05-26,100.0794,0.7911
2023-05-25,99.2939,-1.276
2023-05-24,100.5773,0.0825
2023-05-23,100.4944,-0.3766
2023-05-22,100.8743,-0.1977
2023-05-19,101.0741,0.1071
2023-05-18,100.966,-0.4515
2023-05-17,101.4239,0.2547
2023-05-16,101.1662,-1.132
2023-05-15,102.3245,1.1273
2023-05-12,101.1839,0.0633
2023-05-11,101.1199,-1.5711
2023-05-10,102.734,-0.7873
2023-05-09,103.5492,-0.1451
2023-05-08,103.6997,0.7221
2023-05-05,102.9563,1.2822
2023-05-04,101.6529,0.1099
2023-05-03,101.5413,-0.7689
2023-05-02,102.3281,-1.2899
2023-05-01,103.6653,-0.6194
2023-04-28,104.3114,0.9438
2023-04-27,103.3361,-0.1134
2023-04-26,103.4534,-1.1099
2023-04-25,104.6145,-1.3036
2023-04-24,105.9963,0.3988
2023-04-21,105.5753,-0.7651
2023-04-20,106.3893,-0.877
2023-04-19,107.3306,-1.3078
2023-04-18,108.7529,0.665
2023-04-17,108.0345,0.1986
2023-04-14,107.8204,0.0943
2023-04-13,107.7188,0.0925
2023-04-12,107.6193,0.4487
2023-04-11,107.1386,0.8359
2023-04-10,106.2505,0.0101
2023-04-06,106.2398,-0.37
2023-04-05,106.6344,0.1103
2023-04-04,106.5169,-0.0158
2023-04-03,106.5337,0.9725
2023-03-31,105.5076,1.0686
2023-03-30,104.3921,0.2237
2023-03-29,104.1591,-0.1944
2023-03-28,104.362,0.5911
2023-03-27,103.7487,0.7036
2023-03-24,103.0238,0.4611
2023-03-23,102.5509,-0.0197
2023-03-22,102.5711,-0.1323
2023-03-21,102.707,0.1338
2023-03-20,102.5698,-0.0241
2023-03-17,102.5945,-0.1619
2023-03-16,102.7609,0.5961
2023-03-15,102.152,-1.9734
2023-03-14,104.2085,-0.8779
2023-03-13,105.1314,0.5529
2023-03-10,104.5533,0.3407
2023-03-09,104.1983,-0.8085
2023-03-08,105.0476,-0.6866
2023-03-07,105.7738,-1.4461
2023-03-06,107.3258,-0.9091
2023-03-03,108.3105,1.2837
2023-03-02,106.9377,-0.3305
2023-03-01,107.2923,1.0675
2023-02-28,106.1591,0.1786
2023-02-27,105.9698,0.3988
2023-02-24,105.5489,-0.408
2023-02-23,105.9813,-0.1427
2023-02-22,106.1328,-0.8515
2023-02-21,107.0443,0.4802
2023-02-17,106.5327,-0.8474
2023-02-16,107.4432,0.0394
2023-02-15,107.4009,-1.2485
2023-02-14,108.7588,0.1814
2023-02-13,108.5619,-0.1046
2023-02-10,108.6756,0.7159
2023-02-09,107.9031,-0.1761
2023-02-08,108.0934,-0.019
2023-02-07,108.1139,1.3487
2023-02-06,106.6752,-0.3698
2023-02-03,107.0711,-2.1392
2023-02-02,109.4116,-0.1125
2023-02-01,109.5348,-2.0262
2023-01-31,111.8001,0.9042
2023-01-30,110.7983,-0.7282
2023-01-27,111.611,-0.6918
2023-01-26,112.3885,0.581
2023-01-25,111.7393,-0.1562
2023-01-24,111.9141,-0.5372
2023-01-23,112.5185,0.3485
2023-01-20,112.1277,0.2513
2023-01-19,111.8466,0.2263
2023-01-18,111.5941,-0.3764
2023-01-17,112.0157,0.393
2023-01-13,111.5772,0.574
2023-01-12,110.9404,1.1603
2023-01-11,109.6679,0.9346
2023-01-10,108.6524,-0.5405
2023-01-09,109.2429,1.0466
2023-01-06,108.1114,0.6982
2023-01-05,107.3618,-1.1078
2023-01-04,108.5645,-1.5874
2023-01-03,110.3157,-2.2069
2022-12-30,112.8052,0.3661
2022-12-29,112.3937,-0.2378
2022-12-28,112.6616,-0.6129
2022-12-27,113.3564,0.7114
2022-12-23,112.5557,1.144
2022-12-22,111.2826,-1.6334
2022-12-21,113.1305,1.0932
2022-12-20,111.9071,0.2383
2022-12-19,111.6411,-0.9477
2022-12-16,112.7092,-0.9498
2022-12-15,113.79,-0.6626
2022-12-14,114.549,-0.3586
2022-12-13,114.9612,1.9729
2022-12-12,112.737,0.8988
2022-12-09,111.7327,0.4887
2022-12-08,111.1893,0.4197
2022-12-07,110.7246,0.6779
2022-12-06,109.979,-1.0372
2022-12-05,111.1317,-2.9149
2022-12-02,114.4683,-1.3876
2022-12-01,116.079,0.0226
2022-11-30,116.0528,0.7509
2022-11-29,115.1879,0.695
2022-11-28,114.3929,-0.4565
2022-11-25,114.9175,-1.3666
2022-11-23,116.5097,0.1176
2022-11-22,116.3729,0.9013
2022-11-21,115.3334,0.4699
2022-11-18,114.794,-0.2842
2022-11-17,115.1212,-1.4717
2022-11-16,116.8407,-0.5836
2022-11-15,117.5266,0.7729
2022-11-14,116.6252,-0.2177
2022-11-11,116.8796,0.7611
2022-11-10,115.9968,1.2541
2022-11-09,114.5601,-1.5338
2022-11-08,116.3446,-1.5211
2022-11-07,118.1416,0.5507
2022-11-04,117.4946,3.4271
2022-11-03,113.6014,-1.2919
2022-11-02,115.0882,1.3844
2022-11-01,113.5167,0.1442
2022-10-31,113.3532,1.4291
2022-10-28,111.7561,-1.3183
2022-10-27,113.2491,-0.5659
2022-10-26,113.8936,0.9433
2022-10-25,112.8293,1.0763
2022-10-24,111.6278,0.3207
2022-10-21,111.271,-0.1597
2022-10-20,111.449,0.2231
2022-10-19,111.2009,-0.54
2022-10-18,111.8046,-1.1644
2022-10-17,113.1218,-0.4789
2022-10-14,113.6662,-2.0101
2022-10-13,115.9979,1.2049
2022-10-12,114.6169,-0.7198
2022-10-11,115.4479,-0.4825
2022-10-10,116.0076,-0.963
2022-10-07,117.1356,0.352
2022-10-06,116.7247,0.2078
2022-10-05,116.4826,0.6694
2022-10-04,115.7081,2.6199
2022-10-03,112.7541,1.135
2022-09-30,111.4887,-0.9613
2022-09-29,112.5709,-0.1604
2022-09-28,112.7518,2.0811
2022-09-27,110.4532,-0.1339
2022-09-26,110.6013,-1.6019
2022-09-23,112.4019,-3.1134
2022-09-22,116.0139,-0.8401
2022-09-21,116.9968,-0.2791
2022-09-20,117.3242,0.3844
2022-09-19,116.8749,0.1129
2022-09-16,116.7431,-0.8603
2022-09-15,117.7562,-2.9932
2022-09-14,121.3896,1.0679
2022-09-13,120.107,-0.5572
2022-09-12,120.78,1.9087
2022-09-09,118.5179,2.0182
2022-09-08,116.1733,0.391
2022-09-07,115.7208,-1.4867
2022-09-06,117.4672,-1.3712
2022-09-02,119.1003,-0.3045
2022-09-01,119.4641,-1.7898
2022-08-31,121.6412,-0.7525
2022-08-30,122.5635,-2.4215
2022-08-29,125.605,0.8088
2022-08-26,124.5972,0.3603
2022-08-25,124.1499,-0.4802
2022-08-24,124.7489,0.669
2022-08-23,123.9199,0.4412
2022-08-22,123.3756,0.8661
2022-08-19,122.3162,0.692
2022-08-18,121.4756,0.0939
2022-08-17,121.3616,-0.1501
2022-08-16,121.544,0.134
2022-08-15,121.3813,-1.4793
2022-08-12,123.2038,-0.3492
2022-08-11,123.6355,2.422
2022-08-10,120.7119,1.7318
2022-08-09,118.657,1.1573
2022-08-08,117.2995,-0.4681
2022-08-05,117.8512,-0.164
2022-08-04,118.0448,0.1494
2022-08-03,117.8687,0.0723
2022-08-02,117.7836,-1.6858
2022-08-01,119.8033,-1.6611
2022-07-29,121.827,1.2793
2022-07-28,120.2881,0.2929
2022-07-27,119.9368,0.5013
2022-07-26,119.3385,1.0727
2022-07-25,118.072,1.3288
2022-07-22,116.5236,0.5766
2022-07-21,115.8556,-1.4451
2022-07-20,117.5544,1.2995
2022-07-19,116.0464,-0.9333
2022-07-18,117.1397,3.2355
2022-07-15,113.4684,1.5656
2022-07-14,111.7193,-1.712
2022-07-13,113.6652,1.521
2022-07-12,111.9622,-3.7996
2022-07-11,116.3843,0.4065
2022-07-08,115.9131,0.6728
2022-07-07,115.1385,3.9602
2022-07-06,110.7525,-0.9995
2022-07-05,111.8706,-4.4889
2022-07-01,117.1284,0.0685
2022-06-30,117.0482,-4.2774
2022-06-29,122.2785,-0.3423
2022-06-28,122.6985,0.7013
2022-06-27,121.844,0.4378
2022-06-24,121.3129,0.3326
2022-06-23,120.9108,-3.0631
2022-06-22,124.7315,-1.2646
2022-06-21,126.329,-0.3521
2022-06-17,126.7754,-2.7224
2022-06-16,130.3233,0.6787
2022-06-15,129.4447,0.295
2022-06-14,129.0639,-3.1377
2022-06-13,133.2447,-1.6167
2022-06-10,135.4343,-0.8603
2022-06-09,136.6096,0.4199
2022-06-08,136.0384,-0.2715
2022-06-07,136.4088,0.0705
2022-06-06,136.3127,1.8644
2022-06-03,133.8178,-0.0099
2022-06-02,133.8311,0.7744
2022-06-01,132.8027,1.1114
2022-05-31,131.343,-1.8888
2022-05-27,133.8715,0.4579
2022-05-26,133.2613,0.8753
2022-05-25,132.105,0.1329
2022-05-24,131.9297,-0.3172
2022-05-23,132.3495,1.3817
2022-05-20,130.5458,-0.4306
2022-05-19,131.1103,1.1393
2022-05-18,129.6334,-1.516
2022-05-17,131.6289,0.603
2022-05-16,130.8399,1.97
2022-05-13,128.3122,0.915
2022-05-12,127.1488,-0.2065
2022-05-11,127.4119,2.2411
2022-05-10,124.6191,-0.1124
2022-05-09,124.7593,-4.2843
2022-05-06,130.3436,-1.5567
2022-05-05,132.4048,0.7316
2022-05-04,131.4432,2.1951
2022-05-03,128.6199,-0.2722
2022-05-02,128.971,-0.3952
2022-04-29,129.4827,0.2408
2022-04-28,129.1717,-0.3731
2022-04-27,129.6554,1.0599
2022-04-26,128.2956,1.1521
2022-04-25,126.8343,-1.7022
2022-04-22,129.0307,-1.728
2022-04-21,131.2995,0.2063
2022-04-20,131.0292,-0.2251
2022-04-19,131.3248,-2.7178
2022-04-18,134.9936,1.9338
2022-04-14,132.4326,1.0839
2022-04-13,131.0126,1.7135
2022-04-12,128.8055,2.2747
2022-04-11,125.9407,-0.375
2022-04-08,126.4148,1.1918
2022-04-07,124.9259,0.3323
2022-04-06,124.5122,-1.3419
2022-04-05,126.2058,0.5103
2022-04-04,125.5651,1.3624
2022-04-01,123.8774,-0.4288
2022-03-31,124.4109,-1.6155
2022-03-30,126.4538,2.2888
2022-03-29,123.6243,-2.0457
2022-03-28,126.2061,-2.8047
2022-03-25,129.848,0.5347
2022-03-24,129.1574,0.2427
2022-03-23,128.8447,2.6245
2022-03-22,125.5496,-0.095
2022-03-21,125.669,1.8709
2022-03-18,123.361,-0.7943
2022-03-17,124.3487,3.048
2022-03-16,120.6707,-1.0076
2022-03-15,121.899,-1.5347
2022-03-14,123.799,-2.0516
2022-03-11,126.392,1.0123
2022-03-10,125.1253,-0.5675
2022-03-09,125.8394,-5.1227
2022-03-08,132.6339,1.3511
2022-03-07,130.8658,3.02
2022-03-04,127.0295,3.3373
2022-03-03,122.9271,0.6773
2022-03-02,122.1001,2.351
2022-03-01,119.2955,4.1407
2022-02-28,114.5522,1.917
2022-02-25,112.3975,-2.4894
2022-02-24,115.267,0.8115
2022-02-23,114.3391,0.7033
2022-02-22,113.5406,1.7113
2022-02-18,111.6303,0.0844
2022-02-17,111.5362,-0.1234
2022-02-16,111.674,1.6237
2022-02-15,109.8897,-1.0925
2022-02-14,111.1035,1.0975
2022-02-11,109.8974,0.3704
2022-02-10,109.4918,-0.2289
2022-02-09,109.743,0.7621
2022-02-08,108.913,-0.4421
2022-02-07,109.3966,-0.1617
2022-02-04,109.5738,0.2137
2022-02-03,109.3401,-0.842
2022-02-02,110.2686,1.5612
2022-02-01,108.5735,0.659
2022-01-31,107.8627,0.6673
2022-01-28,107.1477,0.9027
2022-01-27,106.1891,-0.4113
2022-01-26,106.6277,0.9577
2022-01-25,105.6162,0.9566
2022-01-24,104.6155,-0.7054
2022-01-21,105.3587,-0.3522
2022-01-20,105.7311,0.2741
2022-01-19,105.4421,1.2659
2022-01-18,104.124,0.561
2022-01-14,103.5431,0.4805
2022-01-13,103.048,-1.3119
2022-01-12,104.4179,1.6083
2022-01-11,102.7651,1.8904
2022-01-10,100.8585,-0.4225
2022-01-07,101.2864,0.4979
2022-01-06,100.7846,-0.3684
2022-01-05,101.1573,0.5745
2022-01-04,100.5795,1.1215
2022-01-03,99.464,0.2971
2021-12-31,99.1694,-0.2606
2021-12-30,99.4285,-0.7564
2021-12-29,100.1863,0.129
2021-12-28,100.0572,-0.3175
2021-12-27,100.3759,1.4934
2021-12-23,98.8989,0.1762
2021-12-22,98.7249,1.6263
2021-12-21,97.145,1.8497
2021-12-20,95.3807,-1.0796
2021-12-17,96.4217,-0.6322
2021-12-16,97.0352,1.5885
2021-12-15,95.5179,-0.4852
2021-12-14,95.9836,-0.5344
2021-12-13,96.4993,-0.41
2021-12-10,96.8966,0.3576
2021-12-09,96.5513,-0.7215
2021-12-08,97.253,0.5795
2021-12-07,96.6927,1.0413
2021-12-06,95.6962,-0.102
2021-12-03,95.7939,0.7105
2021-12-02,95.1181,-0.0892
2021-12-01,95.203,-0.6207
2021-11-30,95.7976,-2.9598
2021-11-29,98.7195,-1.3821
2021-11-26,100.103,-3.3644
2021-11-24,103.5881,0.3353
2021-11-23,103.2419,1.1253
2021-11-22,102.093,-0.213
2021-11-19,102.3109,-0.2323
2021-11-18,102.5491,0.1378
2021-11-17,102.408,-0.9002
2021-11-16,103.3382,0.1762
2021-11-15,103.1564,0.3497
2021-11-12,102.7969,-0.5167
2021-11-11,103.3308,1.288
2021-11-10,102.0168,-0.4434
2021-11-09,102.4712,-0.3006
2021-11-08,102.7802,0.0431
2021-11-05,102.7359,0.1576
2021-11-04,102.5742,-0.5408
2021-11-03,103.1319,-1.0419
2021-11-02,104.2177,0.5549
2021-11-01,103.6426,0.2755
2021-10-29,103.3578,-0.9018
2021-10-28,104.2984,-0.7415
2021-10-27,105.0775,-0.568
2021-10-26,105.6777,-0.1532
2021-10-25,105.8398,2.0102
2021-10-22,103.7541,0.5467
2021-10-21,103.19,-1.8592
2021-10-20,105.1448,1.1917
2021-10-19,103.9065,0.2787
2021-10-18,103.6177,-1.0611
2021-10-15,104.729,0.3049
2021-10-14,104.4107,1.0981
2021-10-13,103.2766,0.5333
2021-10-12,102.7287,0.0152
2021-10-11,102.7131,0.0902
2021-10-08,102.6205,0.2725
2021-10-07,102.3416,0.7373
2021-10-06,101.5926,-2.1769
2021-10-05,103.8534,1.7639
2021-10-04,102.0533,1.116
2021-10-01,100.927,0.1676
2021-09-30,100.7581,1.1652
2021-09-29,99.5976,-1.3065
2021-09-28,100.9161,0.0903
2021-09-27,100.8251,1.8668
2021-09-24,98.9774,0.7554
2021-09-23,98.2353,1.1206
2021-09-22,97.1467,1.4414
2021-09-21,95.7663,-0.2973
2021-09-20,96.0519,-1.5322
2021-09-17,97.5465,-1.0585
2021-09-16,98.5901,-0.9975
2021-09-15,99.5834,1.7628
2021-09-14,97.8584,0.1891
2021-09-13,97.6737,0.5853
2021-09-10,97.1053,0.5582
2021-09-09,96.5663,-0.1267
2021-09-08,96.6888,0.9357
2021-09-07,95.7925,-1.3634
2021-09-03,97.1166,0.4161
2021-09-02,96.7142,0.6746
2021-09-01,96.0661,0.0836
2021-08-31,95.9859,-0.2009
2021-08-30,96.1791,-0.1781
2021-08-27,96.3507,1.4739
2021-08-26,94.9512,0.1993
2021-08-25,94.7623,0.4044
2021-08-24,94.3806,1.3359
2021-08-23,93.1364,2.1675
2021-08-20,91.1605,-0.8209
2021-08-19,91.915,-1.6872
2021-08-18,93.4924,-0.5324
2021-08-17,93.9928,-1.0861
2021-08-16,95.0249,-0.1525
2021-08-13,95.17,0.2008
2021-08-12,94.9793,0.0187
2021-08-11,94.9615,0.6144
2021-08-10,94.3816,1.3506
2021-08-09,93.1239,-1.649
